T,TM,Tm,H,PP,VV,V,VM,RA,SN,TS,FG,train,Date
26.9,33.2,20.2,50.0,0.0,7.4,0.6,3.5,0.0,0.0,0.0,0.0,1,2016-02-21
27.8,34.6,21.1,39.0,0.0,6.6,1.5,3.5,0.0,0.0,0.0,0.0,1,2016-02-22
25.9,35.5,18.9,44.0,0.0,6.3,1.5,5.4,0.0,0.0,0.0,0.0,1,2016-02-23
25.9,34.2,20.5,51.0,0.0,6.3,0.9,3.5,0.0,0.0,0.0,0.0,1,2016-02-24
26.4,33.4,22.3,59.0,0.0,5.5,3.0,5.4,0.0,0.0,0.0,0.0,1,2016-02-25
24.9,33.5,20.5,58.0,0.0,6.3,2.4,5.4,0.0,0.0,0.0,0.0,1,2016-02-26
24.9,31.3,18.7,51.0,0.0,6.9,2.4,5.4,0.0,0.0,0.0,0.0,1,2016-02-27
24.3,31.8,19.9,58.0,0.0,6.9,3.5,5.4,0.0,0.0,0.0,0.0,1,2016-02-28
24.2,31.2,19.7,58.0,0.0,6.3,2.0,5.4,0.0,0.0,0.0,0.0,1,2016-02-29
24.6,30.7,18.9,55.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2016-03-01
24.6,31.5,19.7,52.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2016-03-02
25.3,31.7,19.6,49.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2016-03-03
25.6,32.8,18.4,37.0,0.0,6.3,1.5,5.4,0.0,0.0,0.0,0.0,1,2016-03-04
25.5,34.0,18.8,45.0,0.0,6.3,2.8,5.4,0.0,0.0,0.0,0.0,1,2016-03-05
25.6,33.4,18.7,45.0,0.0,6.3,2.0,5.4,0.0,0.0,0.0,0.0,1,2016-03-06
25.4,33.4,18.7,46.0,0.0,6.9,1.9,3.5,0.0,0.0,0.0,0.0,1,2016-03-07
25.7,33.2,18.8,43.0,0.0,6.3,1.5,5.4,0.0,0.0,0.0,0.0,1,2016-03-08
26.7,34.3,19.5,44.0,0.0,6.9,0.6,3.5,0.0,0.0,0.0,0.0,1,2016-03-09
26.6,34.9,20.6,46.0,0.0,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2016-03-10
27.2,34.3,21.1,46.0,0.0,6.9,1.1,3.5,0.0,0.0,0.0,0.0,1,2016-03-11
28.2,35.2,22.5,48.0,0.0,6.3,1.3,3.5,0.0,0.0,0.0,0.0,1,2016-03-12
27.8,35.4,22.7,57.0,0.0,6.3,2.4,5.4,0.0,0.0,0.0,0.0,1,2016-03-13
28.3,34.3,24.4,58.0,0.0,5.5,3.9,7.6,0.0,0.0,0.0,0.0,1,2016-03-14
26.2,34.4,22.4,66.0,0.0,6.3,2.2,3.5,0.0,0.0,0.0,0.0,1,2016-03-15
27.3,33.6,21.6,53.0,12.7,6.9,0.9,3.5,0.0,0.0,1.0,0.0,1,2016-03-16
27.8,34.2,22.9,53.0,6.6,6.9,2.2,3.5,0.0,0.0,1.0,0.0,1,2016-03-17
28.5,34.0,23.9,51.0,0.0,6.3,2.4,3.5,0.0,0.0,0.0,0.0,1,2016-03-18
29.0,35.2,23.3,46.0,0.0,7.4,3.1,3.5,0.0,0.0,0.0,0.0,1,2016-03-19
28.8,35.4,23.5,41.0,0.0,6.9,0.4,3.5,0.0,0.0,0.0,0.0,1,2016-03-20
29.2,36.0,24.7,45.0,0.0,6.9,1.1,3.5,0.0,0.0,0.0,0.0,1,2016-03-21
29.6,35.7,24.2,46.0,0.0,6.9,1.5,3.5,0.0,0.0,0.0,0.0,1,2016-03-22
29.2,34.4,25.0,50.0,0.0,6.0,5.0,9.4,0.0,0.0,0.0,0.0,1,2016-03-23
29.0,35.8,24.4,40.0,0.0,6.9,3.5,3.5,0.0,0.0,0.0,0.0,1,2016-03-24
27.8,35.8,22.8,40.0,0.0,6.9,3.0,5.4,0.0,0.0,0.0,0.0,1,2016-03-25
27.7,35.0,21.2,33.0,0.0,6.9,1.3,3.5,0.0,0.0,0.0,0.0,1,2016-03-26
27.8,35.1,20.7,33.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2016-03-27
27.6,36.0,21.2,43.0,0.0,6.9,1.9,5.4,0.0,0.0,0.0,0.0,1,2016-03-28
28.2,35.4,21.2,43.0,0.0,7.4,4.4,33.5,0.0,0.0,0.0,0.0,1,2016-03-29
28.0,34.4,22.6,46.0,0.0,6.9,3.0,7.6,0.0,0.0,0.0,0.0,1,2016-03-30
28.0,35.0,23.0,44.0,0.0,6.9,1.3,3.5,0.0,0.0,0.0,0.0,1,2016-03-31
28.3,34.8,23.2,43.0,0.0,7.7,0.4,3.5,0.0,0.0,0.0,0.0,1,2016-04-01
28.4,35.3,23.5,46.0,0.0,6.9,1.1,3.5,0.0,0.0,0.0,0.0,1,2016-04-02
28.6,35.5,23.8,46.0,0.0,6.9,2.2,5.4,0.0,0.0,0.0,0.0,1,2016-04-03
29.1,36.0,23.8,37.0,0.0,6.9,0.2,1.9,0.0,0.0,0.0,0.0,1,2016-04-04
28.8,36.5,23.3,39.0,0.0,6.9,1.5,3.5,0.0,0.0,0.0,0.0,1,2016-04-05
29.1,36.7,23.2,47.0,0.0,6.9,1.5,3.5,0.0,0.0,0.0,0.0,1,2016-04-06
29.0,35.4,24.3,53.0,0.0,7.4,1.9,5.4,0.0,0.0,0.0,0.0,1,2016-04-07
28.7,36.3,23.1,60.0,0.0,6.9,1.3,3.5,1.0,0.0,0.0,0.0,1,2016-04-08
28.6,35.3,24.5,55.0,0.0,6.9,2.8,3.5,0.0,0.0,0.0,0.0,1,2016-04-09
28.8,33.5,23.8,55.0,0.0,8.5,2.0,3.5,0.0,0.0,0.0,0.0,1,2016-04-10
29.3,35.7,24.0,52.0,0.0,6.9,2.0,5.4,0.0,0.0,0.0,0.0,1,2016-04-11
30.2,36.4,24.4,52.0,0.0,6.9,3.1,9.4,0.0,0.0,0.0,0.0,1,2016-04-12
30.4,37.2,25.1,50.0,0.0,6.9,2.8,7.6,0.0,0.0,0.0,0.0,1,2016-04-13
31.2,37.0,25.4,45.0,0.0,6.9,2.2,7.6,0.0,0.0,0.0,0.0,1,2016-04-14
30.7,37.4,25.8,49.0,0.0,7.7,3.0,5.4,0.0,0.0,0.0,0.0,1,2016-04-15
30.4,37.4,25.2,47.0,0.0,6.9,3.3,5.4,0.0,0.0,0.0,0.0,1,2016-04-16
30.3,36.9,24.3,43.0,0.0,6.9,2.2,3.5,0.0,0.0,0.0,0.0,1,2016-04-17
29.6,37.8,24.8,46.0,0.0,6.9,1.5,3.5,0.0,0.0,0.0,0.0,1,2016-04-18
29.8,36.6,24.6,51.0,0.0,6.9,2.4,5.4,0.0,0.0,0.0,0.0,1,2016-04-19
30.4,36.8,24.8,49.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2016-04-20
30.3,37.0,24.3,46.0,0.0,6.9,3.1,7.6,0.0,0.0,0.0,0.0,1,2016-04-21
29.7,37.4,24.4,50.0,0.0,6.3,5.7,9.4,0.0,0.0,0.0,0.0,1,2016-04-22
30.5,36.5,25.4,37.0,0.0,7.7,2.8,5.4,0.0,0.0,0.0,0.0,1,2016-04-23
31.4,38.0,23.6,41.0,0.0,7.4,2.6,5.4,0.0,0.0,0.0,0.0,1,2016-04-24
27.5,39.2,23.2,64.0,0.0,6.9,1.1,5.4,1.0,0.0,0.0,0.0,1,2016-04-25
29.0,37.1,22.8,48.0,0.0,7.7,1.5,5.4,0.0,0.0,0.0,0.0,1,2016-04-26
29.6,35.5,23.4,39.0,0.0,6.9,2.2,7.6,0.0,0.0,0.0,0.0,1,2016-04-27
29.6,36.7,24.5,42.0,0.0,6.9,3.7,7.6,0.0,0.0,0.0,0.0,1,2016-04-28
29.8,36.7,24.5,41.0,0.0,6.9,3.1,5.4,0.0,0.0,0.0,0.0,1,2016-04-29
30.2,37.0,24.4,41.0,0.0,6.9,1.5,5.4,0.0,0.0,0.0,0.0,1,2016-04-30
30.5,36.6,24.4,41.0,0.0,6.9,1.3,3.5,0.0,0.0,0.0,0.0,1,2016-05-01
29.3,37.3,24.7,51.0,0.0,6.9,3.0,5.4,0.0,0.0,1.0,0.0,1,2016-05-02
29.8,36.6,24.5,47.0,0.0,7.7,2.2,3.5,0.0,0.0,0.0,0.0,1,2016-05-03
29.5,36.2,25.5,49.0,0.0,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2016-05-04
26.9,35.6,22.6,61.0,0.0,6.3,1.3,3.5,1.0,0.0,1.0,0.0,1,2016-05-05
24.9,35.5,21.5,72.0,0.0,6.3,1.9,3.5,1.0,0.0,1.0,0.0,1,2016-05-06
27.2,34.6,21.0,62.0,46.48,6.3,0.7,5.4,0.0,0.0,0.0,0.0,1,2016-05-07
25.6,33.7,21.4,72.0,0.0,6.3,3.1,9.4,1.0,0.0,1.0,0.0,1,2016-05-08
27.4,34.0,21.0,58.0,4.83,6.9,0.4,3.5,0.0,0.0,0.0,0.0,1,2016-05-09
27.5,34.0,23.4,63.0,0.0,6.9,1.7,7.6,0.0,0.0,0.0,0.0,1,2016-05-10
27.7,34.0,22.7,57.0,0.0,6.9,0.0,7.6,0.0,0.0,0.0,0.0,1,2016-05-11
26.8,33.4,23.6,64.0,0.0,6.3,2.8,5.4,1.0,0.0,0.0,0.0,1,2016-05-12
28.3,34.6,22.3,57.0,1.78,6.9,0.2,1.9,0.0,0.0,0.0,0.0,1,2016-05-13
28.9,34.6,23.5,58.0,0.0,6.9,0.9,3.5,1.0,0.0,0.0,0.0,1,2016-05-14
28.8,35.1,24.6,51.0,0.0,6.9,0.0,3.5,0.0,0.0,0.0,0.0,1,2016-05-15
27.0,34.5,23.8,67.0,0.0,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2016-05-16
26.1,30.6,23.9,66.0,0.0,6.9,1.3,3.5,1.0,0.0,0.0,0.0,1,2016-05-17
23.7,28.3,20.4,75.0,0.0,6.3,5.2,11.1,1.0,0.0,0.0,0.0,1,2016-05-18
24.6,28.9,20.0,78.0,30.23,6.9,3.9,5.4,1.0,0.0,0.0,0.0,1,2016-05-19
25.3,30.0,19.6,78.0,34.29,6.9,5.6,9.4,0.0,0.0,0.0,0.0,1,2016-05-20
26.1,32.2,20.9,70.0,0.0,6.6,5.0,7.6,0.0,0.0,0.0,0.0,1,2016-05-21
27.6,33.0,21.9,70.0,0.0,6.9,5.9,11.1,0.0,0.0,0.0,0.0,1,2016-05-22
27.9,33.3,22.4,63.0,0.0,6.9,5.0,7.6,0.0,0.0,0.0,0.0,1,2016-05-23
28.1,34.1,22.7,61.0,0.0,6.9,5.9,7.6,1.0,0.0,0.0,0.0,1,2016-05-24
27.6,34.0,22.8,63.0,0.0,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2016-05-25
27.9,33.2,22.2,63.0,0.0,6.9,3.7,7.6,0.0,0.0,0.0,0.0,1,2016-05-26
26.5,33.8,23.2,70.0,0.0,6.9,3.0,7.6,1.0,0.0,0.0,0.0,1,2016-05-27
25.7,32.6,21.5,72.0,6.6,6.9,4.8,7.6,1.0,0.0,1.0,0.0,1,2016-05-28
23.9,33.2,19.9,75.0,14.48,7.7,3.1,5.4,1.0,0.0,0.0,0.0,1,2016-05-29
25.7,30.0,21.7,72.0,0.0,6.9,4.1,7.6,0.0,0.0,0.0,0.0,1,2016-05-30
25.3,31.2,22.2,76.0,0.0,6.9,3.9,7.6,0.0,0.0,0.0,0.0,1,2016-05-31
25.4,31.5,21.5,75.0,0.0,6.9,5.0,7.6,1.0,0.0,1.0,0.0,1,2016-06-01
24.4,33.3,21.0,82.0,20.32,6.9,3.9,5.4,0.0,0.0,0.0,0.0,1,2016-06-02
25.5,30.2,21.0,78.0,0.0,6.9,3.9,7.6,1.0,0.0,0.0,0.0,1,2016-06-03
24.7,31.7,20.6,78.0,4.57,6.3,2.8,7.6,0.0,0.0,0.0,0.0,1,2016-06-04
24.1,30.4,21.7,81.0,0.0,7.7,3.1,7.6,1.0,0.0,0.0,0.0,1,2016-06-05
25.5,30.8,21.7,76.0,0.0,6.9,4.6,7.6,1.0,0.0,0.0,0.0,1,2016-06-06
25.7,31.4,21.6,79.0,47.75,6.9,3.5,5.4,0.0,0.0,0.0,0.0,1,2016-06-07
24.5,30.9,22.0,81.0,0.0,6.3,5.2,7.6,1.0,0.0,0.0,0.0,1,2016-06-08
24.6,30.4,21.4,77.0,5.08,7.7,5.2,7.6,1.0,0.0,0.0,0.0,1,2016-06-09
23.8,30.2,21.7,84.0,0.0,8.0,5.2,37.0,1.0,0.0,0.0,0.0,1,2016-06-10
24.3,28.5,21.0,75.0,0.0,6.9,7.4,11.1,1.0,0.0,0.0,0.0,1,2016-06-11
24.1,29.6,20.8,77.0,0.51,6.9,6.7,7.6,1.0,0.0,0.0,0.0,1,2016-06-12
22.5,29.6,20.6,86.0,1.02,6.9,5.6,7.6,1.0,0.0,0.0,0.0,1,2016-06-13
23.6,27.7,20.1,75.0,15.75,6.9,5.6,11.1,1.0,0.0,0.0,0.0,1,2016-06-14
23.7,29.2,20.7,74.0,1.02,6.9,4.6,11.1,1.0,0.0,0.0,0.0,1,2016-06-15
23.7,29.9,20.2,76.0,13.97,6.9,4.4,5.4,1.0,0.0,0.0,0.0,1,2016-06-16
24.3,29.4,20.9,76.0,11.68,6.9,5.6,14.8,0.0,0.0,0.0,0.0,1,2016-06-17
24.4,28.8,21.0,75.0,0.0,7.7,4.1,7.6,0.0,0.0,0.0,0.0,1,2016-06-18
23.7,28.2,20.8,78.0,1.27,6.9,4.1,7.6,1.0,0.0,0.0,0.0,1,2016-06-19
23.3,29.9,20.0,82.0,1.27,6.3,5.0,7.6,1.0,0.0,0.0,0.0,1,2016-06-20
22.7,28.5,20.4,82.0,3.3,6.9,4.6,7.6,1.0,0.0,0.0,0.0,1,2016-06-21
22.6,26.5,20.0,83.0,0.0,6.9,4.8,7.6,1.0,0.0,0.0,0.0,1,2016-06-22
21.6,27.6,19.8,85.0,24.89,6.3,5.0,7.6,1.0,0.0,0.0,0.0,1,2016-06-23
22.0,26.2,19.4,82.0,2.29,6.3,5.6,7.6,1.0,0.0,0.0,0.0,1,2016-06-24
21.2,27.5,19.3,85.0,8.89,6.3,5.9,7.6,1.0,0.0,0.0,0.0,1,2016-06-25
23.3,26.5,19.7,78.0,0.0,6.9,5.6,7.6,1.0,0.0,0.0,0.0,1,2016-06-26
22.5,28.2,20.8,84.0,0.0,6.9,5.7,7.6,1.0,0.0,1.0,0.0,1,2016-06-27
22.5,27.2,20.6,87.0,8.64,5.5,6.9,7.6,1.0,0.0,0.0,0.0,1,2016-06-28
21.3,26.3,20.3,91.0,4.57,4.8,6.5,11.1,1.0,0.0,0.0,0.0,1,2016-06-29
22.6,24.8,20.3,84.0,4.32,5.5,8.3,11.1,1.0,0.0,0.0,0.0,1,2016-06-30
23.2,27.6,20.2,80.0,0.0,6.3,8.3,11.1,1.0,0.0,0.0,0.0,1,2016-07-01
23.8,28.2,19.9,76.0,0.76,6.9,8.1,11.1,0.0,0.0,0.0,0.0,1,2016-07-02
23.6,28.8,20.2,78.0,0.0,6.3,9.1,11.1,0.0,0.0,0.0,0.0,1,2016-07-03
23.3,27.6,20.6,83.0,0.0,6.3,8.3,11.1,1.0,0.0,0.0,0.0,1,2016-07-04
23.3,28.0,20.8,83.0,0.25,5.5,7.6,7.6,0.0,0.0,0.0,0.0,1,2016-07-05
22.9,27.2,20.8,87.0,0.0,4.8,8.5,9.4,1.0,0.0,0.0,0.0,1,2016-07-06
23.6,26.7,20.3,78.0,7.11,6.3,8.7,11.1,0.0,0.0,0.0,0.0,1,2016-07-07
22.7,27.4,20.6,85.0,0.0,5.5,8.1,11.1,1.0,0.0,0.0,0.0,1,2016-07-08
22.1,26.4,20.1,83.0,0.0,5.5,9.1,14.8,1.0,0.0,0.0,0.0,1,2016-07-09
22.8,26.5,20.1,77.0,1.52,6.3,7.8,14.8,1.0,0.0,0.0,0.0,1,2016-07-10
23.2,27.2,20.4,72.0,0.0,5.5,11.7,14.8,1.0,0.0,0.0,0.0,1,2016-07-11
22.9,27.6,20.5,74.0,0.0,6.3,10.9,14.8,1.0,0.0,0.0,0.0,1,2016-07-12
23.8,28.1,20.1,71.0,0.0,7.4,10.9,18.3,0.0,0.0,0.0,0.0,1,2016-07-13
25.0,29.5,19.7,70.0,0.0,6.9,6.1,11.1,0.0,0.0,0.0,0.0,1,2016-07-14
24.8,30.7,21.5,73.0,0.0,6.9,4.8,7.6,1.0,0.0,0.0,0.0,1,2016-07-15
24.6,29.8,20.6,76.0,2.54,6.3,4.4,5.4,1.0,0.0,1.0,0.0,1,2016-07-16
23.6,30.1,20.5,84.0,11.18,6.9,3.3,5.4,1.0,0.0,0.0,0.0,1,2016-07-17
23.6,28.1,21.0,75.0,0.25,6.9,3.5,5.4,1.0,0.0,0.0,0.0,1,2016-07-18
22.9,28.3,20.0,77.0,0.0,6.3,4.1,7.6,1.0,0.0,0.0,0.0,1,2016-07-19
22.6,28.4,20.1,81.0,3.3,6.3,5.0,7.6,1.0,0.0,0.0,0.0,1,2016-07-20
21.9,27.7,19.6,82.0,23.11,7.7,5.7,11.1,1.0,0.0,0.0,0.0,1,2016-07-21
21.8,27.2,19.5,83.0,7.87,6.9,7.6,14.8,1.0,0.0,0.0,0.0,1,2016-07-22
22.2,25.6,19.6,81.0,0.51,6.3,6.1,7.6,1.0,0.0,0.0,0.0,1,2016-07-23
23.4,27.0,20.4,81.0,0.51,6.3,5.4,9.4,1.0,0.0,0.0,0.0,1,2016-07-24
23.9,29.0,20.4,81.0,0.0,6.9,4.6,9.4,1.0,0.0,0.0,0.0,1,2016-07-25
23.3,30.3,20.1,84.0,32.51,6.3,3.1,5.4,1.0,0.0,0.0,0.0,1,2016-07-26
24.1,29.1,20.7,82.0,24.89,6.3,3.3,7.6,1.0,0.0,0.0,0.0,1,2016-07-27
22.9,29.4,19.4,85.0,38.1,6.9,2.4,5.4,1.0,0.0,1.0,0.0,1,2016-07-28
21.1,27.6,19.8,92.0,41.91,5.5,7.0,14.8,1.0,0.0,0.0,0.0,1,2016-07-29
21.2,25.0,19.8,89.0,1.52,6.3,5.7,11.1,1.0,0.0,0.0,0.0,1,2016-07-30
22.4,26.0,19.4,82.0,10.41,6.9,6.1,7.6,1.0,0.0,0.0,0.0,1,2016-07-31
22.2,27.0,19.8,78.0,0.0,6.3,7.4,11.1,1.0,0.0,0.0,0.0,1,2016-08-01
22.9,27.2,19.3,71.0,0.0,8.5,8.3,11.1,0.0,0.0,0.0,0.0,1,2016-08-02
22.1,27.6,19.1,76.0,0.0,6.9,9.8,14.8,1.0,0.0,0.0,0.0,1,2016-08-03
22.4,25.6,19.4,78.0,0.0,6.9,8.7,11.1,0.0,0.0,0.0,0.0,1,2016-08-04
23.1,27.5,19.7,74.0,0.0,7.7,7.8,14.8,1.0,0.0,0.0,0.0,1,2016-08-05
23.2,28.1,19.6,73.0,0.0,7.7,7.2,11.1,0.0,0.0,0.0,0.0,1,2016-08-06
23.3,28.3,20.0,75.0,0.0,6.9,7.0,9.4,1.0,0.0,0.0,0.0,1,2016-08-07
23.5,28.2,20.0,76.0,0.0,6.9,8.0,11.1,1.0,0.0,0.0,0.0,1,2016-08-08
23.8,27.8,20.5,73.0,0.0,7.7,6.7,11.1,0.0,0.0,0.0,0.0,1,2016-08-09
23.8,29.3,20.2,74.0,0.0,6.9,7.0,9.4,0.0,0.0,0.0,0.0,1,2016-08-10
24.1,29.5,19.7,71.0,0.0,6.9,6.1,9.4,0.0,0.0,0.0,0.0,1,2016-08-11
23.4,29.4,20.8,79.0,6.35,6.9,5.7,7.6,1.0,0.0,0.0,0.0,1,2016-08-12
24.0,29.0,20.6,77.0,6.35,6.3,5.9,11.1,1.0,0.0,0.0,0.0,1,2016-08-13
22.9,28.2,20.0,77.0,6.35,6.9,4.1,5.4,1.0,0.0,0.0,0.0,1,2016-08-14
23.5,28.8,19.5,74.0,4.32,7.7,5.9,9.4,1.0,0.0,0.0,0.0,1,2016-08-15
22.8,29.2,20.2,80.0,1.52,6.9,6.7,11.1,1.0,0.0,0.0,0.0,1,2016-08-16
23.0,27.9,19.9,77.0,7.62,7.7,7.2,11.1,1.0,0.0,0.0,0.0,1,2016-08-17
23.8,28.2,20.1,73.0,0.25,7.7,6.1,9.4,1.0,0.0,0.0,0.0,1,2016-08-18
23.9,29.0,20.3,71.0,0.25,6.9,6.7,9.4,1.0,0.0,0.0,0.0,1,2016-08-19
24.4,30.2,20.4,71.0,0.0,6.9,5.0,9.4,1.0,0.0,0.0,0.0,1,2016-08-20
24.3,30.1,20.4,74.0,1.78,6.9,4.1,5.4,1.0,0.0,0.0,0.0,1,2016-08-21
24.3,30.6,21.3,74.0,4.32,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2016-08-22
24.3,30.0,20.9,72.0,6.6,6.9,5.7,9.4,1.0,0.0,0.0,0.0,1,2016-08-23
24.6,30.6,20.8,71.0,0.0,8.9,5.7,11.1,1.0,0.0,0.0,0.0,1,2016-08-24
23.1,29.3,21.0,77.0,15.24,6.3,4.1,7.6,1.0,0.0,0.0,0.0,1,2016-08-25
23.8,28.2,19.9,76.0,15.24,5.5,6.9,11.1,1.0,0.0,0.0,0.0,1,2016-08-26
23.3,28.7,21.2,79.0,0.25,6.9,5.0,7.6,1.0,0.0,0.0,0.0,1,2016-08-27
23.3,28.1,20.8,78.0,0.0,6.9,5.9,11.1,0.0,0.0,0.0,0.0,1,2016-08-28
23.4,27.4,20.9,79.0,0.25,6.9,5.9,9.4,1.0,0.0,0.0,0.0,1,2016-08-29
23.3,27.3,21.0,84.0,0.25,4.0,5.6,7.6,1.0,0.0,0.0,0.0,1,2016-08-30
22.4,27.2,20.4,87.0,0.25,5.5,5.4,7.6,1.0,0.0,1.0,0.0,1,2016-08-31
23.2,26.6,20.0,82.0,2.79,7.4,5.0,7.6,1.0,0.0,0.0,0.0,1,2016-09-01
22.6,26.7,20.6,82.0,0.0,6.3,5.2,7.6,1.0,0.0,0.0,0.0,1,2016-09-02
23.7,27.2,20.4,75.0,0.0,6.9,6.1,11.1,0.0,0.0,0.0,0.0,1,2016-09-03
22.4,28.0,20.2,83.0,0.0,6.3,5.0,5.4,1.0,0.0,0.0,0.0,1,2016-09-04
22.6,26.8,19.3,76.0,2.79,6.9,5.0,7.6,0.0,0.0,0.0,0.0,1,2016-09-05
22.1,26.9,19.5,80.0,0.0,6.3,6.3,11.1,0.0,0.0,0.0,0.0,1,2016-09-06
23.1,27.2,18.8,69.0,0.51,7.7,4.3,5.4,0.0,0.0,0.0,0.0,1,2016-09-07
23.9,28.6,19.3,67.0,0.0,6.9,5.0,7.6,0.0,0.0,0.0,0.0,1,2016-09-08
24.3,29.4,20.4,69.0,0.0,6.3,4.1,7.6,1.0,0.0,0.0,0.0,1,2016-09-09
24.4,28.8,20.8,72.0,1.52,6.9,4.3,5.4,1.0,0.0,0.0,0.0,1,2016-09-10
23.2,29.7,20.0,73.0,10.41,7.7,5.0,9.4,1.0,0.0,0.0,0.0,1,2016-09-11
22.8,27.6,20.5,76.0,1.02,6.9,4.1,5.4,0.0,0.0,0.0,0.0,1,2016-09-12
23.6,26.5,20.5,75.0,0.0,6.3,5.2,7.6,0.0,0.0,0.0,0.0,1,2016-09-13
23.8,27.8,20.4,76.0,0.0,6.9,4.6,5.4,1.0,0.0,0.0,0.0,1,2016-09-14
22.9,28.6,20.5,79.0,0.51,6.3,5.6,9.4,1.0,0.0,0.0,0.0,1,2016-09-15
23.1,28.5,20.3,77.0,5.08,6.6,7.6,37.0,1.0,0.0,0.0,0.0,1,2016-09-16
23.2,27.7,20.2,74.0,0.0,6.9,5.9,11.1,0.0,0.0,0.0,0.0,1,2016-09-17
23.8,28.0,18.8,65.0,0.0,6.9,5.7,9.4,0.0,0.0,0.0,0.0,1,2016-09-18
24.4,29.0,19.8,68.0,0.0,6.9,6.3,11.1,0.0,0.0,0.0,0.0,1,2016-09-19
23.2,30.6,19.7,71.0,0.0,6.9,6.7,9.4,0.0,0.0,0.0,0.0,1,2016-09-20
22.7,27.4,20.2,76.0,0.25,6.9,7.4,11.1,1.0,0.0,0.0,0.0,1,2016-09-21
23.3,28.0,19.7,73.0,0.25,6.9,5.7,9.4,1.0,0.0,0.0,0.0,1,2016-09-22
22.2,28.5,20.0,79.0,0.25,6.3,3.7,7.6,1.0,0.0,0.0,0.0,1,2016-09-23
21.7,25.2,19.6,81.0,4.06,6.3,6.5,9.4,1.0,0.0,0.0,0.0,1,2016-09-24
22.6,25.8,19.8,79.0,0.25,5.5,5.0,9.4,1.0,0.0,0.0,0.0,1,2016-09-25
24.1,28.0,20.5,76.0,0.0,6.9,5.0,7.6,1.0,0.0,0.0,0.0,1,2016-09-26
24.3,28.6,20.9,75.0,0.0,7.4,6.9,11.1,0.0,0.0,0.0,0.0,1,2016-09-27
24.2,29.3,21.6,76.0,3.81,6.6,3.9,11.1,0.0,0.0,0.0,0.0,1,2016-09-28
24.4,29.4,21.4,75.0,0.0,6.9,4.3,7.6,0.0,0.0,0.0,0.0,1,2016-09-29
24.4,29.4,20.5,72.0,0.0,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2016-09-30
23.2,29.7,19.6,72.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2016-10-01
23.6,29.5,18.8,68.0,0.0,6.3,3.7,7.6,0.0,0.0,0.0,0.0,1,2016-10-02
25.3,30.7,20.3,64.0,0.0,5.5,3.5,5.4,0.0,0.0,0.0,0.0,1,2016-10-03
25.2,32.0,20.5,63.0,0.0,6.3,4.1,7.6,0.0,0.0,0.0,0.0,1,2016-10-04
25.1,30.7,18.0,62.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2016-10-05
25.6,30.8,20.4,58.0,0.0,6.9,4.6,7.6,0.0,0.0,0.0,0.0,1,2016-10-06
24.6,31.6,19.7,60.0,0.0,6.3,3.0,5.4,0.0,0.0,0.0,0.0,1,2016-10-07
24.6,30.6,19.8,65.0,0.0,6.3,5.2,7.6,0.0,0.0,0.0,0.0,1,2016-10-08
23.9,31.3,19.6,70.0,0.0,6.3,5.0,5.4,1.0,0.0,0.0,0.0,1,2016-10-09
24.1,30.4,19.5,70.0,1.27,6.3,4.3,5.4,0.0,0.0,0.0,0.0,1,2016-10-10
24.1,30.2,20.0,73.0,0.0,6.3,4.4,5.4,1.0,1.0,0.0,0.0,1,2016-10-11
24.2,31.8,20.3,75.0,7.87,6.0,1.7,7.6,1.0,0.0,0.0,0.0,1,2016-10-12
23.6,29.3,20.1,72.0,2.54,5.3,1.5,3.5,1.0,0.0,0.0,0.0,1,2016-10-13
24.8,29.0,21.0,59.0,0.0,6.9,1.3,3.5,0.0,0.0,0.0,0.0,1,2016-10-14
23.9,30.6,19.4,54.0,0.0,6.9,1.9,3.5,0.0,0.0,0.0,0.0,1,2016-10-15
24.4,30.1,18.6,50.0,0.0,5.8,2.2,3.5,0.0,0.0,0.0,0.0,1,2016-10-16
24.4,31.2,18.4,53.0,0.0,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2016-10-17
24.5,31.0,18.6,49.0,0.0,6.9,2.2,5.4,0.0,0.0,0.0,0.0,1,2016-10-18
25.0,31.2,18.7,48.0,0.0,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2016-10-19
24.6,31.1,19.1,50.0,0.0,6.9,1.5,3.5,0.0,0.0,0.0,0.0,1,2016-10-20
24.9,31.2,19.1,50.0,0.0,6.3,2.8,3.5,0.0,0.0,0.0,0.0,1,2016-10-21
